order_id,item_id,product_id,quantity,list_price,discount,region
1573,5,263,2,89.99,0.1,CA
1157,1,20,1,599.99,0.1,CA
1157,2,31,2,1632.99,0.1,CA
1157,3,37,2,379.99,0.2,CA
1157,4,41,1,1469.99,0.07,CA
185,1,20,1,599.99,0.1,CA
185,2,8,1,1799.99,0.05,CA
477,1,6,1,469.99,0.1,CA
477,2,10,1,1549,0.05,CA
1466,1,310,2,899.99,0.07,CA
1466,2,251,1,2999.99,0.05,CA
1466,3,163,2,1349,0.2,CA
1466,4,39,2,1499.99,0.05,CA
746,1,99,1,299.99,0.1,CA
94,1,12,1,549.99,0.05,CA
94,2,4,1,2899.99,0.2,CA
94,3,11,1,1680.99,0.2,CA
94,4,21,2,269.99,0.07,CA
1139,1,106,2,449.99,0.05,CA
1139,2,44,2,539.99,0.1,CA
1139,3,69,1,416.99,0.05,CA
1139,4,25,2,499.99,0.1,CA
1139,5,7,1,3999.99,0.1,CA
1447,1,148,1,5499.99,0.2,CA
1313,1,75,1,599.99,0.2,CA
1313,2,33,1,469.99,0.2,CA
1313,3,69,1,416.99,0.07,CA
541,1,22,2,269.99,0.05,CA
267,1,22,2,269.99,0.2,CA
267,2,23,2,299.99,0.1,CA
267,3,24,1,549.99,0.1,CA
267,4,7,2,3999.99,0.07,CA
267,5,21,1,269.99,0.05,CA
16,1,8,1,1799.99,0.2,CA
16,2,21,1,269.99,0.05,CA
16,3,13,2,269.99,0.07,CA
16,4,14,1,269.99,0.07,CA
751,1,45,2,869.99,0.05,CA
151,1,17,1,429,0.1,CA
151,2,26,1,599.99,0.1,CA
1299,1,14,2,269.99,0.1,CA
1299,2,101,1,339.99,0.05,CA
1299,3,75,1,599.99,0.05,CA
1299,4,52,2,875.99,0.2,CA
928,1,71,2,416.99,0.05,CA
928,2,83,1,149.99,0.2,CA
595,1,4,1,2899.99,0.07,CA
595,2,19,2,449,0.07,CA
595,3,3,1,999.99,0.07,CA
595,4,10,1,1549,0.07,CA
595,5,26,2,599.99,0.05,CA
653,1,6,1,469.99,0.07,CA
653,2,43,1,5299.99,0.1,CA
653,3,2,2,749.99,0.1,CA
653,4,80,1,761.99,0.2,CA
653,5,88,2,189.99,0.07,CA
587,1,24,1,549.99,0.05,CA
587,2,23,1,299.99,0.05,CA
587,3,18,1,449,0.05,CA
587,4,21,1,269.99,0.2,CA
1237,1,23,1,299.99,0.1,CA
1237,2,87,2,189.99,0.1,CA
1237,3,95,2,299.99,0.2,CA
1237,4,55,2,2699.99,0.07,CA
1237,5,25,1,499.99,0.07,CA
941,1,25,1,499.99,0.1,CA
941,2,102,2,489.99,0.05,CA
941,3,11,2,1680.99,0.07,CA
1158,1,95,2,299.99,0.1,CA
1158,2,74,1,439.99,0.07,CA
1437,1,141,2,1599.99,0.05,CA
1320,1,104,1,481.99,0.1,CA
1320,2,93,1,209.99,0.05,CA
1320,3,99,2,299.99,0.2,CA
1546,1,156,1,6499.99,0.1,CA
1546,2,185,2,2799.99,0.1,CA
1546,3,215,1,749.99,0.1,CA
1546,4,25,1,499.99,0.05,CA
12,1,4,2,2899.99,0.1,CA
12,2,11,1,1680.99,0.05,CA
1386,1,292,1,369.99,0.2,CA
1386,2,262,1,249.99,0.1,CA
1386,3,306,1,899.99,0.1,CA
1386,4,150,1,4499.99,0.07,CA
1310,1,59,1,2599.99,0.2,CA
1310,2,77,2,799.99,0.2,CA
1310,3,11,2,1680.99,0.1,CA
1310,4,54,1,3199.99,0.2,CA
643,1,53,1,749.99,0.05,CA
1317,1,82,1,659.99,0.1,CA
886,1,47,1,5299.99,0.05,CA
886,2,30,1,999.99,0.05,CA
567,1,9,1,2999.99,0.2,CA
567,2,5,1,1320.99,0.07,CA
421,1,6,2,469.99,0.07,CA
421,2,3,2,999.99,0.2,CA
421,3,20,2,599.99,0.2,CA
421,4,4,1,2899.99,0.07,CA
421,5,23,2,299.99,0.2,CA
1582,1,75,1,599.99,0.07,CA
1582,2,133,2,1499.99,0.07,CA
374,1,10,1,1549,0.1,CA
374,2,7,1,3999.99,0.07,CA
1205,1,105,2,533.99,0.2,CA
1205,2,46,2,1409.99,0.2,CA
1205,3,71,1,416.99,0.05,CA
1205,4,79,2,402.99,0.07,CA
1205,5,92,1,209.99,0.1,CA
947,1,32,1,469.99,0.05,CA
947,2,42,2,2299.99,0.07,CA
947,3,44,1,539.99,0.07,CA
1307,1,96,2,349.99,0.07,CA
1307,2,53,2,749.99,0.2,CA
1307,3,69,2,416.99,0.2,CA
1544,1,194,2,3499.99,0.1,CA
1544,2,107,2,416.99,0.2,CA
264,1,10,1,1549,0.2,CA
264,2,24,2,549.99,0.05,CA
264,3,15,2,529.99,0.1,CA
264,4,3,2,999.99,0.07,CA
571,1,4,1,2899.99,0.05,CA
571,2,9,1,2999.99,0.1,CA
1474,1,301,1,899.99,0.2,CA
1474,2,123,1,999.99,0.05,CA
216,1,22,2,269.99,0.1,CA
216,2,16,2,599.99,0.05,CA
1119,1,93,2,209.99,0.1,CA
1119,2,55,2,2699.99,0.05,CA
1119,3,104,1,481.99,0.2,CA
1367,1,132,1,1499.99,0.1,CA
1367,2,131,2,2599,0.2,CA
1367,3,124,1,1499,0.07,CA
1367,4,24,2,549.99,0.05,CA
1049,1,9,1,2999.99,0.1,CA
1049,2,36,2,832.99,0.05,CA
1049,3,3,1,999.99,0.1,CA
1049,4,26,1,599.99,0.07,CA
1049,5,10,2,1549,0.05,CA
1489,1,198,1,2999.99,0.2,CA
1489,2,282,2,279.99,0.2,CA
1489,3,52,1,875.99,0.1,CA
261,1,16,2,599.99,0.05,CA
261,2,14,1,269.99,0.1,CA
261,3,17,2,429,0.1,CA
1159,1,12,2,549.99,0.1,CA
663,1,41,2,1469.99,0.05,CA
663,2,17,2,429,0.2,CA
663,3,94,1,249.99,0.05,CA
663,4,71,1,416.99,0.07,CA
663,5,106,1,449.99,0.2,CA
1096,1,11,1,1680.99,0.1,CA
499,1,11,1,1680.99,0.2,CA
499,2,15,1,529.99,0.07,CA
499,3,14,2,269.99,0.2,CA
499,4,20,2,599.99,0.1,CA
389,1,2,1,749.99,0.07,CA
389,2,15,2,529.99,0.07,CA
389,3,10,2,1549,0.05,CA
389,4,5,1,1320.99,0.05,CA
389,5,9,1,2999.99,0.2,CA
1608,1,231,2,529.99,0.05,CA
1521,1,100,1,489.99,0.2,CA
1521,2,314,2,679.99,0.2,CA
1521,3,123,1,999.99,0.1,CA
1521,4,135,2,1499.99,0.2,CA
629,1,19,1,449,0.05,CA
629,2,5,2,1320.99,0.05,CA
629,3,23,2,299.99,0.1,CA
629,4,14,2,269.99,0.05,CA
629,5,6,2,469.99,0.1,CA
1417,1,219,2,639.99,0.2,CA
1339,1,175,1,3199.99,0.07,CA
614,1,18,1,449,0.1,CA
614,2,21,1,269.99,0.05,CA
575,1,4,2,2899.99,0.07,CA
575,2,12,1,549.99,0.2,CA
1487,1,160,1,4499.99,0.07,CA
1487,2,151,2,1549.99,0.2,CA
1487,3,198,1,2999.99,0.05,CA
1487,4,196,1,2299.99,0.05,CA
1487,5,96,2,349.99,0.2,CA
1607,1,29,1,999.99,0.05,CA
392,1,14,2,269.99,0.1,CA
392,2,3,2,999.99,0.05,CA
1586,1,22,2,269.99,0.1,CA
1586,2,277,1,369.99,0.07,CA
1586,3,295,1,319.99,0.05,CA
1586,4,173,1,3199.99,0.2,CA
1586,5,36,1,832.99,0.1,CA
1424,1,140,2,4999.99,0.2,CA
278,1,16,1,599.99,0.2,CA
278,2,19,2,449,0.07,CA
278,3,13,1,269.99,0.07,CA
278,4,11,2,1680.99,0.07,CA
525,1,9,2,2999.99,0.07,CA
525,2,6,2,469.99,0.07,CA
525,3,10,1,1549,0.1,CA
1347,1,43,2,5299.99,0.07,CA
1347,2,53,1,749.99,0.05,CA
1329,1,143,1,1099.99,0.07,CA
1329,2,107,1,416.99,0.05,CA
1329,3,55,1,2699.99,0.07,CA
1329,4,283,2,319.99,0.2,CA
1329,5,13,1,269.99,0.1,CA
40,1,17,1,429,0.2,CA
40,2,8,2,1799.99,0.2,CA
1312,1,67,2,250.99,0.05,CA
1312,2,14,1,269.99,0.2,CA
1312,3,20,1,599.99,0.07,CA
1503,1,217,1,909.99,0.1,CA
1503,2,302,2,449.99,0.05,CA
62,1,14,1,269.99,0.07,CA
62,2,8,2,1799.99,0.1,CA
62,3,22,2,269.99,0.1,CA
1494,1,230,2,429.99,0.1,CA
1494,2,178,2,749.99,0.2,CA
1494,3,264,2,249.99,0.05,CA
1130,1,54,2,3199.99,0.2,CA
480,1,4,1,2899.99,0.05,CA
480,2,15,1,529.99,0.05,CA
480,3,23,2,299.99,0.07,CA
1225,1,81,1,1099.99,0.1,CA
1225,2,59,2,2599.99,0.1,CA
1225,3,6,2,469.99,0.1,CA
1398,1,69,2,416.99,0.05,CA
1398,2,53,1,749.99,0.2,CA
1180,1,66,2,250.99,0.07,CA
625,1,17,1,429,0.07,CA
625,2,11,2,1680.99,0.2,CA
625,3,26,1,599.99,0.07,CA
625,4,23,2,299.99,0.1,CA
872,1,62,2,3499.99,0.07,CA
872,2,53,1,749.99,0.1,CA
993,1,58,1,4999.99,0.2,CA
993,2,36,2,832.99,0.1,CA
993,3,10,2,1549,0.05,CA
993,4,99,2,299.99,0.07,CA
993,5,79,2,402.99,0.1,CA
944,1,29,2,999.99,0.07,CA
944,2,16,2,599.99,0.1,CA
944,3,70,2,659.99,0.2,CA
944,4,85,2,329.99,0.2,CA
944,5,69,2,416.99,0.07,CA
1590,1,175,2,3199.99,0.07,CA
1590,2,248,1,599.99,0.2,CA
1590,3,23,1,299.99,0.07,CA
83,1,20,1,599.99,0.2,CA
83,2,3,2,999.99,0.05,CA
835,1,65,2,346.99,0.07,CA
835,2,82,1,659.99,0.2,CA
835,3,2,1,749.99,0.05,CA
1348,1,203,1,4999.99,0.05,CA
1348,2,148,1,5499.99,0.05,CA
1348,3,58,2,4999.99,0.1,CA
1348,4,147,1,1799.99,0.07,CA
32,1,8,2,1799.99,0.07,CA
32,2,12,2,549.99,0.07,CA
32,3,25,2,499.99,0.1,CA
1167,1,29,2,999.99,0.05,CA
1167,2,81,2,1099.99,0.1,CA
1167,3,68,1,449.99,0.07,CA
471,1,14,1,269.99,0.2,CA
471,2,13,2,269.99,0.05,CA
408,1,18,1,449,0.2,CA
408,2,3,1,999.99,0.07,CA
408,3,2,2,749.99,0.07,CA
408,4,17,2,429,0.2,CA
849,1,109,1,416.99,0.2,CA
1452,1,99,2,299.99,0.1,CA
1452,2,234,1,899.99,0.2,CA
1452,3,86,2,149.99,0.05,CA
1452,4,109,2,416.99,0.07,CA
909,1,5,1,1320.99,0.2,CA
1581,1,64,1,489.99,0.1,CA
1581,2,272,1,289.99,0.2,CA
1612,1,242,1,699.99,0.1,CA
1612,2,289,2,319.99,0.05,CA
1612,3,101,2,339.99,0.2,CA
1612,4,293,2,319.99,0.07,CA
1612,5,60,1,1559.99,0.1,CA
1496,1,248,1,599.99,0.07,CA
1496,2,214,1,899.99,0.07,CA
1496,3,224,2,479.99,0.05,CA
1496,4,302,1,449.99,0.05,CA
1496,5,225,2,959.99,0.2,CA
1468,1,269,1,199.99,0.05,CA
1468,2,58,1,4999.99,0.07,CA
1468,3,50,2,5999.99,0.07,CA
191,1,25,1,499.99,0.05,CA
191,2,12,2,549.99,0.2,CA
191,3,3,1,999.99,0.07,CA
191,4,8,2,1799.99,0.05,CA
191,5,23,1,299.99,0.05,CA
