order_id,item_id,product_id,quantity,list_price,discount,region
1036,3,18,2,449,0.05,NY
1036,4,65,2,346.99,0.2,NY
1036,5,12,1,549.99,0.2,NY
1162,1,88,1,189.99,0.2,NY
1162,2,40,2,4999.99,0.2,NY
1162,3,86,1,149.99,0.1,NY
1162,4,41,1,1469.99,0.05,NY
1162,5,12,2,549.99,0.05,NY
8,1,22,1,269.99,0.05,NY
8,2,20,2,599.99,0.07,NY
658,1,49,2,3499.99,0.2,NY
658,2,29,1,999.99,0.05,NY
658,3,9,1,2999.99,0.05,NY
1445,1,219,2,639.99,0.1,NY
1445,2,52,1,875.99,0.07,NY
1445,3,123,2,999.99,0.1,NY
428,1,5,2,1320.99,0.2,NY
428,2,14,1,269.99,0.2,NY
642,1,68,2,449.99,0.07,NY
510,1,17,1,429,0.1,NY
57,1,23,2,299.99,0.1,NY
57,2,19,2,449,0.2,NY
57,3,13,1,269.99,0.07,NY
802,1,30,1,999.99,0.05,NY
802,2,36,2,832.99,0.2,NY
802,3,40,1,4999.99,0.1,NY
802,4,28,1,2499.99,0.05,NY
1165,1,65,2,346.99,0.07,NY
1165,2,68,1,449.99,0.07,NY
546,1,17,2,429,0.05,NY
546,2,8,1,1799.99,0.1,NY
546,3,18,2,449,0.07,NY
781,1,109,2,416.99,0.05,NY
781,2,7,2,3999.99,0.2,NY
781,3,57,2,1999.99,0.1,NY
670,1,108,1,449.99,0.1,NY
670,2,28,1,2499.99,0.07,NY
670,3,104,2,481.99,0.2,NY
670,4,45,2,869.99,0.05,NY
736,1,56,2,5499.99,0.05,NY
736,2,17,1,429,0.1,NY
736,3,62,2,3499.99,0.2,NY
73,1,22,1,269.99,0.07,NY
73,2,26,2,599.99,0.05,NY
73,3,3,2,999.99,0.07,NY
73,4,25,1,499.99,0.07,NY
73,5,23,2,299.99,0.2,NY
1073,1,81,1,1099.99,0.2,NY
1073,2,13,1,269.99,0.07,NY
1073,3,20,1,599.99,0.2,NY
516,1,7,1,3999.99,0.05,NY
516,2,5,2,1320.99,0.1,NY
892,1,36,1,832.99,0.1,NY
892,2,9,2,2999.99,0.2,NY
892,3,50,2,5999.99,0.07,NY
892,4,88,1,189.99,0.05,NY
1263,1,45,1,869.99,0.2,NY
1263,2,62,1,3499.99,0.05,NY
1263,3,19,2,449,0.1,NY
936,1,70,1,659.99,0.1,NY
936,2,44,1,539.99,0.07,NY
96,1,26,1,599.99,0.1,NY
96,2,23,1,299.99,0.05,NY
716,1,111,2,470.99,0.1,NY
716,2,93,2,209.99,0.07,NY
716,3,79,1,402.99,0.1,NY
716,4,4,2,2899.99,0.05,NY
1510,1,142,2,3199.99,0.05,NY
1510,2,68,1,449.99,0.1,NY
1510,3,251,2,2999.99,0.1,NY
1510,4,220,2,269.99,0.1,NY
1510,5,137,1,2599,0.05,NY
1020,1,20,2,599.99,0.05,NY
1020,2,69,2,416.99,0.05,NY
1020,3,15,1,529.99,0.07,NY
1020,4,57,2,1999.99,0.1,NY
1020,5,40,2,4999.99,0.05,NY
352,1,11,1,1680.99,0.2,NY
352,2,14,1,269.99,0.2,NY
700,1,7,2,3999.99,0.05,NY
700,2,63,1,3499.99,0.2,NY
1556,1,49,2,3499.99,0.2,NY
1556,2,82,1,659.99,0.07,NY
1556,3,265,1,289.99,0.1,NY
1556,4,119,2,469.99,0.05,NY
1556,5,235,2,899.99,0.1,NY
1259,1,60,1,1559.99,0.1,NY
1259,2,19,1,449,0.2,NY
116,1,26,1,599.99,0.05,NY
1349,1,138,2,2249.99,0.05,NY
1349,2,205,2,4999.99,0.07,NY
1349,3,168,2,1549,0.2,NY
1349,4,184,1,3499.99,0.2,NY
248,1,13,1,269.99,0.1,NY
248,2,26,2,599.99,0.1,NY
248,3,17,1,429,0.1,NY
248,4,9,1,2999.99,0.2,NY
1152,1,58,1,4999.99,0.07,NY
1152,2,91,2,349.99,0.2,NY
1152,3,24,1,549.99,0.05,NY
817,1,85,1,329.99,0.05,NY
817,2,105,2,533.99,0.07,NY
817,3,48,2,1499.99,0.05,NY
591,1,16,2,599.99,0.05,NY
591,2,25,2,499.99,0.05,NY
591,3,2,2,749.99,0.1,NY
563,1,6,2,469.99,0.1,NY
563,2,19,1,449,0.05,NY
563,3,13,2,269.99,0.1,NY
831,1,67,1,250.99,0.2,NY
831,2,11,1,1680.99,0.2,NY
831,3,68,1,449.99,0.1,NY
227,1,3,2,999.99,0.05,NY
227,2,15,2,529.99,0.1,NY
196,1,6,1,469.99,0.05,NY
196,2,3,2,999.99,0.07,NY
196,3,10,2,1549,0.07,NY
196,4,12,1,549.99,0.07,NY
196,5,20,1,599.99,0.1,NY
211,1,10,1,1549,0.07,NY
211,2,2,2,749.99,0.07,NY
500,1,12,2,549.99,0.05,NY
500,2,14,1,269.99,0.2,NY
772,1,103,1,551.99,0.07,NY
755,1,80,2,761.99,0.07,NY
755,2,43,2,5299.99,0.05,NY
755,3,57,2,1999.99,0.1,NY
1013,1,60,2,1559.99,0.05,NY
1434,1,229,2,429.99,0.2,NY
1434,2,198,1,2999.99,0.1,NY
1434,3,286,2,279.99,0.1,NY
1434,4,61,2,4999.99,0.07,NY
1272,1,16,2,599.99,0.2,NY
1272,2,71,2,416.99,0.1,NY
1272,3,86,1,149.99,0.07,NY
1155,1,68,2,449.99,0.05,NY
1155,2,6,2,469.99,0.1,NY
1155,3,35,1,832.99,0.07,NY
1155,4,77,2,799.99,0.05,NY
1233,1,87,2,189.99,0.2,NY
1233,2,61,2,4999.99,0.1,NY
1233,3,55,1,2699.99,0.2,NY
845,1,16,2,599.99,0.2,NY
845,2,75,1,599.99,0.2,NY
845,3,26,2,599.99,0.05,NY
845,4,73,2,749.99,0.2,NY
845,5,88,1,189.99,0.05,NY
551,1,16,1,599.99,0.05,NY
551,2,26,1,599.99,0.07,NY
551,3,11,2,1680.99,0.2,NY
551,4,15,2,529.99,0.2,NY
43,1,13,2,269.99,0.1,NY
43,2,12,2,549.99,0.05,NY
71,1,26,2,599.99,0.05,NY
71,2,24,1,549.99,0.2,NY
71,3,18,1,449,0.1,NY
238,1,20,2,599.99,0.2,NY
238,2,25,1,499.99,0.07,NY
238,3,13,2,269.99,0.2,NY
238,4,22,2,269.99,0.05,NY
238,5,7,1,3999.99,0.07,NY
733,1,84,1,109.99,0.05,NY
733,2,55,1,2699.99,0.2,NY
733,3,102,2,489.99,0.1,NY
978,1,106,2,449.99,0.05,NY
978,2,25,2,499.99,0.2,NY
978,3,108,2,449.99,0.05,NY
986,1,87,1,189.99,0.1,NY
986,2,78,1,647.99,0.05,NY
986,3,26,2,599.99,0.07,NY
1019,1,30,1,999.99,0.1,NY
1019,2,52,1,875.99,0.2,NY
1019,3,37,1,379.99,0.05,NY
1019,4,93,2,209.99,0.2,NY
1244,1,45,1,869.99,0.2,NY
1244,2,38,2,549.99,0.07,NY
1244,3,33,1,469.99,0.07,NY
1244,4,37,2,379.99,0.1,NY
384,1,20,1,599.99,0.1,NY
384,2,21,2,269.99,0.2,NY
384,3,8,1,1799.99,0.05,NY
384,4,15,1,529.99,0.1,NY
384,5,4,1,2899.99,0.2,NY
324,1,2,2,749.99,0.1,NY
324,2,17,1,429,0.2,NY
324,3,22,2,269.99,0.2,NY
324,4,19,1,449,0.05,NY
324,5,12,1,549.99,0.05,NY
621,1,17,2,429,0.07,NY
29,1,24,2,549.99,0.05,NY
29,2,6,1,469.99,0.2,NY
29,3,21,2,269.99,0.1,NY
29,4,8,1,1799.99,0.2,NY
29,5,14,2,269.99,0.05,NY
1216,1,64,2,489.99,0.1,NY
1216,2,54,1,3199.99,0.05,NY
1216,3,19,1,449,0.2,NY
1216,4,110,2,470.99,0.07,NY
1216,5,43,1,5299.99,0.1,NY
218,1,2,2,749.99,0.1,NY
218,2,13,1,269.99,0.07,NY
218,3,12,1,549.99,0.05,NY
459,1,11,1,1680.99,0.2,NY
451,1,14,2,269.99,0.05,NY
710,1,42,1,2299.99,0.05,NY
710,2,60,2,1559.99,0.2,NY
710,3,39,2,1499.99,0.2,NY
710,4,57,1,1999.99,0.2,NY
710,5,28,1,2499.99,0.05,NY
1236,1,60,1,1559.99,0.07,NY
1236,2,32,2,469.99,0.05,NY
1236,3,91,1,349.99,0.1,NY
147,1,26,2,599.99,0.2,NY
1602,1,71,2,416.99,0.05,NY
1602,2,37,1,379.99,0.07,NY
1602,3,275,2,229.99,0.2,NY
1602,4,257,2,899.99,0.05,NY
1352,1,136,1,1799.99,0.2,NY
1352,2,52,2,875.99,0.1,NY
1352,3,282,2,279.99,0.1,NY
1352,4,86,2,149.99,0.2,NY
1352,5,100,1,489.99,0.05,NY
626,1,15,1,529.99,0.2,NY
1030,1,27,1,999.99,0.05,NY
1030,2,10,2,1549,0.1,NY
1030,3,72,1,619.99,0.1,NY
583,1,15,2,529.99,0.2,NY
1465,1,70,2,659.99,0.05,NY
515,1,8,1,1799.99,0.07,NY
515,2,5,1,1320.99,0.1,NY
515,3,25,2,499.99,0.07,NY
515,4,6,2,469.99,0.2,NY
120,1,13,2,269.99,0.05,NY
120,2,6,2,469.99,0.05,NY
120,3,10,2,1549,0.05,NY
120,4,17,1,429,0.05,NY
120,5,16,2,599.99,0.2,NY
689,1,33,2,469.99,0.1,NY
137,1,23,1,299.99,0.07,NY
137,2,22,1,269.99,0.1,NY
1078,1,76,2,299.99,0.07,NY
1078,2,60,2,1559.99,0.2,NY
1078,3,15,1,529.99,0.07,NY
1078,4,10,2,1549,0.1,NY
1078,5,72,2,619.99,0.2,NY
984,1,68,1,449.99,0.2,NY
984,2,81,2,1099.99,0.2,NY
984,3,12,1,549.99,0.1,NY
984,4,111,1,470.99,0.2,NY
970,1,85,1,329.99,0.1,NY
970,2,48,2,1499.99,0.1,NY
970,3,54,2,3199.99,0.1,NY
970,4,68,1,449.99,0.1,NY
450,1,24,1,549.99,0.05,NY
450,2,12,1,549.99,0.07,NY
450,3,5,1,1320.99,0.1,NY
1250,1,78,2,647.99,0.05,NY
1250,2,66,2,250.99,0.1,NY
1250,3,20,2,599.99,0.05,NY
1250,4,6,2,469.99,0.1,NY
360,1,26,1,599.99,0.05,NY
360,2,7,2,3999.99,0.2,NY
360,3,13,2,269.99,0.05,NY
360,4,25,1,499.99,0.1,NY
87,1,20,2,599.99,0.2,NY
87,2,23,2,299.99,0.1,NY
1600,1,146,1,4999.99,0.1,NY
1600,2,295,1,319.99,0.05,NY
1600,3,36,1,832.99,0.2,NY
561,1,15,2,529.99,0.05,NY
561,2,18,1,449,0.05,NY
561,3,5,1,1320.99,0.05,NY
561,4,17,2,429,0.07,NY
372,1,11,1,1680.99,0.05,NY
372,2,14,2,269.99,0.1,NY
372,3,5,1,1320.99,0.1,NY
486,1,9,1,2999.99,0.07,NY
486,2,23,2,299.99,0.05,NY
674,1,26,2,599.99,0.2,NY
1154,1,17,1,429,0.2,NY
1154,2,60,1,1559.99,0.07,NY
1154,3,67,2,250.99,0.2,NY
648,1,24,1,549.99,0.07,NY
1353,1,107,2,416.99,0.05,NY
1353,2,233,1,639.99,0.07,NY
1353,3,300,1,799.99,0.2,NY
1353,4,86,2,149.99,0.05,NY
263,1,9,1,2999.99,0.07,NY
263,2,3,1,999.99,0.2,NY
263,3,2,2,749.99,0.05,NY
205,1,22,2,269.99,0.05,NY
205,2,24,2,549.99,0.1,NY
745,1,95,2,299.99,0.05,NY
745,2,22,2,269.99,0.2,NY
745,3,78,1,647.99,0.1,NY
506,1,25,1,499.99,0.1,NY
506,2,7,1,3999.99,0.07,NY
1208,1,12,1,549.99,0.2,NY
1208,2,65,2,346.99,0.07,NY
1208,3,86,2,149.99,0.2,NY
1208,4,13,2,269.99,0.1,NY
1208,5,87,1,189.99,0.07,NY
1024,1,104,1,481.99,0.2,NY
1024,2,28,2,2499.99,0.05,NY
1024,3,98,2,489.99,0.2,NY
1024,4,96,2,349.99,0.1,NY
1024,5,91,1,349.99,0.2,NY
339,1,13,1,269.99,0.1,NY
339,2,15,2,529.99,0.05,NY
440,1,19,2,449,0.07,NY
440,2,4,2,2899.99,0.07,NY
960,1,73,2,749.99,0.05,NY
960,2,52,1,875.99,0.1,NY
960,3,48,2,1499.99,0.05,NY
960,4,83,2,149.99,0.1,NY
462,1,12,2,549.99,0.1,NY
1189,1,55,1,2699.99,0.07,NY
1189,2,102,2,489.99,0.1,NY
1189,3,40,2,4999.99,0.1,NY
1562,1,54,1,3199.99,0.2,NY
1562,2,66,1,250.99,0.2,NY
1562,3,115,2,3199.99,0.07,NY
418,1,12,1,549.99,0.05,NY
418,2,20,1,599.99,0.05,NY
1235,1,7,1,3999.99,0.1,NY
534,1,21,2,269.99,0.05,NY
534,2,9,2,2999.99,0.05,NY
534,3,2,1,749.99,0.07,NY
534,4,24,2,549.99,0.1,NY
1001,1,72,1,619.99,0.05,NY
1001,2,45,2,869.99,0.05,NY
1001,3,58,1,4999.99,0.1,NY
1001,4,111,1,470.99,0.07,NY
109,1,22,2,269.99,0.1,NY
109,2,6,1,469.99,0.07,NY
757,1,95,1,299.99,0.1,NY
509,1,23,2,299.99,0.2,NY
509,2,4,2,2899.99,0.05,NY
119,1,25,1,499.99,0.05,NY
1389,1,85,2,329.99,0.1,NY
1389,2,171,2,3199.99,0.05,NY
1389,3,227,1,319.99,0.07,NY
1192,1,24,2,549.99,0.1,NY
1192,2,88,2,189.99,0.07,NY
1192,3,37,2,379.99,0.2,NY
812,1,76,2,299.99,0.1,NY
812,2,40,1,4999.99,0.2,NY
1430,1,221,1,319.99,0.05,NY
1430,2,281,1,319.99,0.07,NY
822,1,53,1,749.99,0.05,NY
822,2,72,1,619.99,0.2,NY
51,1,13,1,269.99,0.05,NY
51,2,20,1,599.99,0.05,NY
51,3,26,2,599.99,0.2,NY
611,1,16,2,599.99,0.07,NY
204,1,6,2,469.99,0.07,NY
204,2,17,2,429,0.1,NY
743,1,80,1,761.99,0.05,NY
464,1,7,1,3999.99,0.1,NY
1603,1,275,2,229.99,0.05,NY
199,1,25,2,499.99,0.05,NY
199,2,18,2,449,0.07,NY
199,3,4,1,2899.99,0.2,NY
723,1,24,2,549.99,0.07,NY
723,2,16,1,599.99,0.05,NY
723,3,108,1,449.99,0.07,NY
847,1,61,2,4999.99,0.05,NY
1148,1,82,1,659.99,0.07,NY
1148,2,22,1,269.99,0.07,NY
1148,3,77,2,799.99,0.05,NY
1148,4,94,2,249.99,0.1,NY
288,1,4,1,2899.99,0.2,NY
288,2,10,1,1549,0.1,NY
288,3,7,2,3999.99,0.05,NY
78,1,17,1,429,0.07,NY
78,2,19,1,449,0.2,NY
78,3,18,2,449,0.1,NY
78,4,14,2,269.99,0.1,NY
1370,1,7,1,3999.99,0.07,NY
1370,2,89,2,209.99,0.1,NY
1370,3,208,2,1799.99,0.2,NY
1370,4,134,1,1499.99,0.1,NY
1053,1,49,2,3499.99,0.05,NY
1053,2,26,2,599.99,0.2,NY
1053,3,23,2,299.99,0.2,NY
1053,4,68,1,449.99,0.1,NY
1053,5,73,2,749.99,0.05,NY
555,1,8,1,1799.99,0.2,NY
555,2,7,1,3999.99,0.1,NY
555,3,20,2,599.99,0.07,NY
989,1,99,1,299.99,0.05,NY
989,2,27,1,999.99,0.1,NY
989,3,70,1,659.99,0.1,NY
989,4,84,2,109.99,0.07,NY
989,5,5,1,1320.99,0.1,NY
1129,1,71,2,416.99,0.2,NY
1129,2,56,1,5499.99,0.2,NY
1129,3,61,2,4999.99,0.05,NY
48,1,11,1,1680.99,0.1,NY
48,2,4,1,2899.99,0.2,NY
48,3,5,2,1320.99,0.1,NY
48,4,14,2,269.99,0.07,NY
865,1,109,2,416.99,0.1,NY
865,2,34,1,469.99,0.05,NY
503,1,13,2,269.99,0.07,NY
503,2,10,1,1549,0.05,NY
1163,1,63,2,3499.99,0.05,NY
1163,2,53,2,749.99,0.1,NY
1377,1,153,2,4999.99,0.05,NY
1377,2,130,1,919.99,0.05,NY
1377,3,48,1,1499.99,0.07,NY
1377,4,188,2,3499.99,0.07,NY
725,1,90,1,209.99,0.1,NY
725,2,91,1,349.99,0.05,NY
725,3,77,2,799.99,0.07,NY
725,4,62,2,3499.99,0.1,NY
117,1,22,2,269.99,0.2,NY
117,2,26,1,599.99,0.05,NY
117,3,14,1,269.99,0.2,NY
117,4,19,1,449,0.05,NY
198,1,6,2,469.99,0.05,NY
198,2,20,2,599.99,0.07,NY
198,3,8,2,1799.99,0.2,NY
198,4,13,2,269.99,0.05,NY
198,5,17,1,429,0.05,NY
950,1,56,1,5499.99,0.05,NY
613,1,9,2,2999.99,0.1,NY
613,2,18,2,449,0.05,NY
613,3,12,1,549.99,0.07,NY
1431,1,207,1,3999.99,0.1,NY
1431,2,53,1,749.99,0.07,NY
1431,3,252,1,2999.99,0.2,NY
1431,4,254,1,749.99,0.07,NY
41,1,5,1,1320.99,0.1,NY
41,2,19,2,449,0.2,NY
41,3,26,2,599.99,0.2,NY
1443,1,160,1,4499.99,0.07,NY
1443,2,57,1,1999.99,0.2,NY
1443,3,101,2,339.99,0.1,NY
841,1,22,2,269.99,0.1,NY
841,2,9,1,2999.99,0.2,NY
841,3,11,1,1680.99,0.2,NY
841,4,90,2,209.99,0.07,NY
841,5,100,1,489.99,0.1,NY
375,1,21,2,269.99,0.05,NY
375,2,2,2,749.99,0.05,NY
375,3,4,2,2899.99,0.07,NY
375,4,12,2,549.99,0.05,NY
517,1,21,2,269.99,0.07,NY
1303,1,96,1,349.99,0.1,NY
1303,2,63,2,3499.99,0.2,NY
1303,3,108,1,449.99,0.1,NY
1303,4,73,1,749.99,0.1,NY
1303,5,24,2,549.99,0.1,NY
484,1,8,2,1799.99,0.1,NY
484,2,24,1,549.99,0.05,NY
484,3,9,2,2999.99,0.05,NY
484,4,6,1,469.99,0.2,NY
1094,1,71,1,416.99,0.1,NY
1094,2,11,1,1680.99,0.1,NY
1094,3,24,1,549.99,0.1,NY
1094,4,107,1,416.99,0.2,NY
1334,1,203,2,4999.99,0.05,NY
1334,2,160,2,4499.99,0.07,NY
1334,3,84,2,109.99,0.1,NY
1334,4,13,1,269.99,0.05,NY
1334,5,42,1,2299.99,0.05,NY
301,1,6,1,469.99,0.05,NY
301,2,22,1,269.99,0.1,NY
1549,1,158,1,959.99,0.2,NY
1549,2,119,1,469.99,0.05,NY
1549,3,249,2,749.99,0.05,NY
1549,4,242,2,699.99,0.1,NY
246,1,17,2,429,0.2,NY
1550,1,315,2,559.99,0.05,NY
1550,2,245,1,659.99,0.07,NY
1550,3,185,2,2799.99,0.1,NY
1550,4,148,1,5499.99,0.07,NY
1550,5,86,2,149.99,0.05,NY
1322,1,28,2,2499.99,0.05,NY
1322,2,104,2,481.99,0.05,NY
1005,1,14,2,269.99,0.2,NY
1005,2,81,2,1099.99,0.1,NY
1005,3,99,1,299.99,0.1,NY
1351,1,297,2,279.99,0.2,NY
1351,2,133,1,1499.99,0.1,NY
220,1,6,2,469.99,0.05,NY
220,2,25,1,499.99,0.07,NY
220,3,22,2,269.99,0.1,NY
220,4,3,2,999.99,0.2,NY
84,1,23,2,299.99,0.07,NY
84,2,15,2,529.99,0.07,NY
814,1,69,2,416.99,0.1,NY
814,2,100,1,489.99,0.1,NY
814,3,65,1,346.99,0.2,NY
814,4,83,2,149.99,0.05,NY
1418,1,120,2,2499.99,0.2,NY
1418,2,243,2,679.99,0.05,NY
47,1,6,1,469.99,0.05,NY
47,2,15,1,529.99,0.1,NY
47,3,25,2,499.99,0.07,NY
47,4,13,1,269.99,0.2,NY
1257,1,30,2,999.99,0.05,NY
1257,2,61,1,4999.99,0.05,NY
1257,3,17,2,429,0.1,NY
1257,4,41,1,1469.99,0.05,NY
1257,5,4,1,2899.99,0.1,NY
81,1,10,2,1549,0.2,NY
81,2,23,2,299.99,0.05,NY
81,3,25,2,499.99,0.05,NY
544,1,12,1,549.99,0.05,NY
544,2,17,1,429,0.1,NY
544,3,21,1,269.99,0.05,NY
922,1,68,1,449.99,0.2,NY
922,2,73,1,749.99,0.2,NY
922,3,86,1,149.99,0.1,NY
1365,1,144,1,1549.99,0.07,NY
1365,2,58,1,4999.99,0.07,NY
1365,3,236,1,749.99,0.05,NY
1372,1,307,1,749.99,0.07,NY
1372,2,283,2,319.99,0.2,NY
1485,1,122,2,2499.99,0.2,NY
1485,2,276,1,319.99,0.2,NY
222,1,10,1,1549,0.1,NY
222,2,2,2,749.99,0.1,NY
482,1,13,1,269.99,0.2,NY
482,2,14,1,269.99,0.1,NY
1082,1,29,2,999.99,0.2,NY
1428,1,216,2,899.99,0.2,NY
1428,2,126,1,469.99,0.07,NY
1428,3,187,2,2799.99,0.07,NY
1428,4,28,1,2499.99,0.1,NY
1428,5,194,2,3499.99,0.2,NY
160,1,21,1,269.99,0.07,NY
160,2,15,2,529.99,0.07,NY
160,3,18,2,449,0.1,NY
160,4,11,1,1680.99,0.05,NY
1442,1,160,1,4499.99,0.1,NY
1442,2,220,1,269.99,0.07,NY
1442,3,271,2,209.99,0.05,NY
1067,1,74,2,439.99,0.07,NY
1067,2,9,2,2999.99,0.2,NY
1067,3,72,2,619.99,0.1,NY
1067,4,6,2,469.99,0.2,NY
395,1,14,1,269.99,0.05,NY
393,1,6,2,469.99,0.2,NY
704,1,10,2,1549,0.05,NY
704,2,62,1,3499.99,0.2,NY
704,3,100,2,489.99,0.07,NY
913,1,90,2,209.99,0.1,NY
913,2,24,2,549.99,0.05,NY
794,1,41,2,1469.99,0.05,NY
794,2,68,1,449.99,0.2,NY
794,3,17,1,429,0.07,NY
794,4,28,1,2499.99,0.1,NY
953,1,23,2,299.99,0.07,NY
669,1,16,2,599.99,0.07,NY
669,2,72,1,619.99,0.07,NY
1382,1,232,1,479.99,0.2,NY
1382,2,81,2,1099.99,0.05,NY
1382,3,225,1,959.99,0.1,NY
1382,4,135,1,1499.99,0.07,NY
1382,5,238,1,749.99,0.2,NY
53,1,8,2,1799.99,0.2,NY
53,2,23,2,299.99,0.05,NY
53,3,14,2,269.99,0.2,NY
53,4,25,2,499.99,0.1,NY
588,1,10,2,1549,0.07,NY
588,2,23,1,299.99,0.2,NY
114,1,12,1,549.99,0.05,NY
114,2,2,1,749.99,0.07,NY
114,3,13,2,269.99,0.1,NY
753,1,105,2,533.99,0.07,NY
753,2,7,2,3999.99,0.2,NY
753,3,36,2,832.99,0.1,NY
753,4,95,1,299.99,0.07,NY
753,5,66,1,250.99,0.2,NY
1455,1,101,2,339.99,0.05,NY
1455,2,254,1,749.99,0.2,NY
1204,1,37,2,379.99,0.07,NY
902,1,38,2,549.99,0.07,NY
902,2,92,1,209.99,0.07,NY
902,3,12,1,549.99,0.2,NY
902,4,76,2,299.99,0.05,NY
844,1,79,2,402.99,0.07,NY
844,2,12,1,549.99,0.1,NY
844,3,83,2,149.99,0.2,NY
844,4,48,1,1499.99,0.2,NY
844,5,63,2,3499.99,0.05,NY
963,1,4,1,2899.99,0.07,NY
68,1,13,2,269.99,0.07,NY
68,2,17,1,429,0.1,NY
1076,1,95,1,299.99,0.1,NY
1076,2,102,1,489.99,0.07,NY
1076,3,73,2,749.99,0.07,NY
1559,1,101,2,339.99,0.07,NY
1559,2,18,1,449,0.1,NY
1559,3,54,2,3199.99,0.1,NY
1559,4,221,1,319.99,0.1,NY
365,1,24,2,549.99,0.07,NY
1062,1,13,1,269.99,0.05,NY
1062,2,111,2,470.99,0.2,NY
1062,3,5,1,1320.99,0.05,NY
1062,4,12,1,549.99,0.2,NY
939,1,5,1,1320.99,0.1,NY
939,2,107,2,416.99,0.2,NY
277,1,20,2,599.99,0.2,NY
277,2,6,2,469.99,0.2,NY
277,3,13,2,269.99,0.1,NY
2,1,20,1,599.99,0.07,NY
2,2,16,2,599.99,0.05,NY
1471,1,59,2,2599.99,0.2,NY
1471,2,136,1,1799.99,0.07,NY
1149,1,98,2,489.99,0.07,NY
1149,2,48,1,1499.99,0.05,NY
1149,3,58,1,4999.99,0.05,NY
1149,4,85,1,329.99,0.2,NY
1149,5,94,1,249.99,0.1,NY
816,1,75,2,599.99,0.1,NY
816,2,64,2,489.99,0.2,NY
321,1,4,2,2899.99,0.2,NY
321,2,12,2,549.99,0.2,NY
321,3,26,1,599.99,0.2,NY
321,4,23,2,299.99,0.2,NY
1420,1,197,1,2299.99,0.2,NY
1420,2,194,2,3499.99,0.1,NY
1420,3,128,1,1899,0.1,NY
623,1,8,1,1799.99,0.07,NY
250,1,17,2,429,0.05,NY
250,2,11,2,1680.99,0.1,NY
1350,1,305,1,749.99,0.1,NY
1350,2,250,1,2599.99,0.07,NY
1350,3,253,1,2599.99,0.07,NY
1350,4,159,1,2299.99,0.05,NY
1350,5,13,2,269.99,0.2,NY
1293,1,88,2,189.99,0.1,NY
1293,2,74,2,439.99,0.05,NY
1293,3,38,2,549.99,0.07,NY
364,1,25,2,499.99,0.05,NY
1478,1,100,2,489.99,0.1,NY
1478,2,123,1,999.99,0.2,NY
1058,1,43,1,5299.99,0.1,NY
1058,2,29,2,999.99,0.05,NY
1058,3,103,1,551.99,0.07,NY
592,1,21,2,269.99,0.1,NY
592,2,16,1,599.99,0.05,NY
592,3,18,2,449,0.07,NY
434,1,21,1,269.99,0.05,NY
434,2,20,1,599.99,0.1,NY
434,3,9,1,2999.99,0.2,NY
434,4,11,2,1680.99,0.07,NY
434,5,18,2,449,0.05,NY
737,1,52,1,875.99,0.05,NY
737,2,19,2,449,0.07,NY
737,3,77,2,799.99,0.07,NY
737,4,34,1,469.99,0.2,NY
200,1,23,2,299.99,0.05,NY
200,2,22,2,269.99,0.07,NY
782,1,20,2,599.99,0.07,NY
782,2,57,1,1999.99,0.07,NY
782,3,99,1,299.99,0.07,NY
782,4,16,2,599.99,0.2,NY
1028,1,111,2,470.99,0.1,NY
1028,2,10,1,1549,0.2,NY
1028,3,41,1,1469.99,0.2,NY
1028,4,35,2,832.99,0.1,NY
1028,5,108,1,449.99,0.2,NY
1240,1,107,2,416.99,0.1,NY
1240,2,23,2,299.99,0.05,NY
1240,3,15,2,529.99,0.2,NY
1240,4,77,2,799.99,0.05,NY
1240,5,57,1,1999.99,0.05,NY
990,1,6,2,469.99,0.2,NY
990,2,29,1,999.99,0.1,NY
990,3,91,1,349.99,0.1,NY
990,4,14,2,269.99,0.1,NY
1456,1,193,2,2799.99,0.05,NY
1456,2,246,1,639.99,0.07,NY
1456,3,268,2,159.99,0.1,NY
1456,4,272,1,289.99,0.1,NY
1456,5,126,1,469.99,0.1,NY
308,1,7,1,3999.99,0.1,NY
308,2,18,2,449,0.2,NY
308,3,14,1,269.99,0.2,NY
832,1,54,1,3199.99,0.05,NY
832,2,45,1,869.99,0.2,NY
832,3,27,1,999.99,0.07,NY
832,4,16,2,599.99,0.1,NY
1122,1,9,2,2999.99,0.07,NY
1122,2,53,1,749.99,0.1,NY
1122,3,49,2,3499.99,0.2,NY
1122,4,41,2,1469.99,0.05,NY
1122,5,72,1,619.99,0.1,NY
714,1,92,2,209.99,0.2,NY
382,1,8,1,1799.99,0.1,NY
382,2,9,1,2999.99,0.1,NY
382,3,13,1,269.99,0.07,NY
1146,1,36,1,832.99,0.07,NY
1146,2,64,1,489.99,0.2,NY
1146,3,11,1,1680.99,0.2,NY
1245,1,13,1,269.99,0.1,NY
1255,1,43,2,5299.99,0.2,NY
1255,2,53,1,749.99,0.05,NY
1255,3,14,2,269.99,0.2,NY
1255,4,26,2,599.99,0.05,NY
1255,5,82,1,659.99,0.05,NY
1080,1,31,1,1632.99,0.2,NY
1080,2,40,1,4999.99,0.1,NY
1080,3,50,1,5999.99,0.05,NY
1080,4,32,2,469.99,0.2,NY
1080,5,86,1,149.99,0.05,NY
818,1,103,1,551.99,0.05,NY
818,2,44,2,539.99,0.07,NY
818,3,19,2,449,0.05,NY
818,4,48,2,1499.99,0.05,NY
